Stan Wawrinka,2016-0421,3
Kevin Anderson,2016-0421,3
Grigor Dimitrov,2016-0421,3
Tim Smyczek,2016-0421,2
Rajeev Ram,2016-0421,2
Emilio Gomez,2016-0421,2
Alejandro Gonzalez,2016-0421,2
Ivo Karlovic,2016-0421,2
Tomas Berdych,2016-0421,2
Jack Sock,2016-0421,2
Bernard Tomic,2016-0421,2
Milos Raonic,2016-0421,2
Denis Shapovalov,2016-0421,1
Sam Querrey,2016-0421,1
James Duckworth,2016-0421,1
Yen Hsun Lu,2016-0421,1
Saketh Myneni,2016-0421,1
John Isner,2016-0421,1
Steven Diez,2016-0421,1
Gilles Muller,2016-0421,1
Philip Bester,2016-0421,1
Peter Polansky,2016-0421,1
Vasek Pospisil,2016-0421,1
Mischa Zverev,2016-0421,1
Lucas Pouille,2016-0421,1
Borna Coric,2016-0421,1
Donald Young,2016-0421,1
Mikhail Youzhny,2016-0421,1
Amir Weintraub,2016-0421,1
James Mcgee,2016-0421,1
Austin Krajicek,2016-0421,1
Fabio Fognini,2016-0421,1
David Goffin,2016-0421,1
Rafael Nadal,2016-0425,5
Karen Khachanov,2016-0425,4
Radek Stepanek,2016-0425,4
Kei Nishikori,2016-0425,4
Philipp Kohlschreiber,2016-0425,3
Malek Jaziri,2016-0425,3
Marton Fucsovics,2016-0425,3
Benoit Paire,2016-0425,3
Pedro Cachin,2016-0425,2
Alexandr Dolgopolov,2016-0425,2
Franko Skugor,2016-0425,2
Andrey Kuznetsov,2016-0425,2
Jan Lennard Struff,2016-0425,2
Fabio Fognini,2016-0425,2
Albert Montanes,2016-0425,2
Alexander Zverev,2016-0425,2
Jordi Samper Montana,2016-0425,1
Marcel Granollers,2016-0425,1
Viktor Troicki,2016-0425,1
Pablo Cuevas,2016-0425,1
Thiemo De Bakker,2016-0425,1
Cristian Garin,2016-0425,1
Teymuraz Gabashvili,2016-0425,1
Renzo Olivo,2016-0425,1
Pedja Krstin,2016-0425,1
Ivan Dodig,2016-0425,1
Albert Ramos,2016-0425,1
Inigo Cervantes Huegun,2016-0425,1
Edouard Roger Vasselin,2016-0425,1
Jeremy Chardy,2016-0425,1
Victor Estrella,2016-0425,1
Pablo Carreno Busta,2016-0425,1
Marco Trungelliti,2016-0425,1
Evgeny Donskoy,2016-0425,1
Feliciano Lopez,2016-0425,1
Mikhail Youzhny,2016-0425,1
Juan Martin del Potro,2016-0429,5
Tobias Kamke,2016-0429,4
Jack Sock,2016-0429,4
Jurgen Zopp,2016-0429,3
Ryan Harrison,2016-0429,3
Gastao Elias,2016-0429,2
Grigor Dimitrov,2016-0429,2
Alexander Zverev,2016-0429,2
Kevin Anderson,2016-0429,2
Adam Pavlasek,2016-0429,2
Mikael Ymer,2016-0429,1
Dustin Brown,2016-0429,1
Nicolas Almagro,2016-0429,1
Daniel Brands,2016-0429,1
Marton Fucsovics,2016-0429,1
Adrian Mannarino,2016-0429,1
Ivo Karlovic,2016-0429,1
Patrik Rosenholm,2016-0429,1
Matthias Bachinger,2016-0429,1
Radu Albot,2016-0429,1
Fabio Fognini,2016-0439,4
Andrej Martin,2016-0439,4
Carlos Berlocq,2016-0439,3
Gastao Elias,2016-0439,3
Nikola Cacic,2016-0439,3
Pablo Carreno Busta,2016-0439,2
Michael Linzer,2016-0439,2
Damir Dzumhur,2016-0439,2
Renzo Olivo,2016-0439,1
Andre Ghem,2016-0439,1
Joao Sousa,2016-0439,1
Jiri Vesely,2016-0439,1
Thomas Fabbiano,2016-0439,1
Kristijan Mesaros,2016-0439,1
Michal Konecny,2016-0439,1
Martin Klizan,2016-0439,1
Enrique Lopez Perez,2016-0439,1
Juan Pablo Paz,2016-0439,1
Teymuraz Gabashvili,2016-0439,1
Axel Michon,2016-0439,1
Jeremy Chardy,2016-0439,1
Leonardo Mayer,2016-0439,1
Norbert Gombos,2016-0444,5
Marius Copil,2016-0444,4
Daniil Medvedev,2016-0444,3
Sergiy Stakhovsky,2016-0444,3
Petr Michnev,2016-0444,3
Sebastian Ofner,2016-0444,3
Patrik Fabian,2016-0444,3
Filip Horansky,2016-0444,3
Jurij Rodionov,2016-0444,2
Egor Gerasimov,2016-0444,2
Denys Molchanov,2016-0444,2
Isak Arvidsson,2016-0444,2
Adam Pavlasek,2016-0444,2
Aleksandr Nedovyesov,2016-0444,2
Vasek Pospisil,2016-0444,2
Vadym Ursu,2016-0444,1
Matej Vocel,2016-0444,1
Matej Maruscak,2016-0444,1
Jan Lennard Struff,2016-0444,1
Peter Vajda,2016-0444,1
Cem Ilkel,2016-0444,1
Illya Marchenko,2016-0444,1
Mohamed Safwat,2016-0444,1
Igor Zelenay,2016-0444,1
Cedrik Marcel Stebe,2016-0444,1
Mikhail Elgin,2016-0444,1
Marcin Gawron,2016-0444,1
Alexander Kudryavtsev,2016-0444,1
Uladzimir Ignatik,2016-0444,1
Denis Istomin,2016-0444,1
Marek Semjan,2016-0444,1
Karen Khachanov,2016-0447,5
Ruben Ramirez Hidalgo,2016-0447,4
Mikhail Elgin,2016-0447,3
Ramkumar Ramanathan,2016-0447,3
Bar Tzuf Botzer,2016-0447,3
Francesco Vilardo,2016-0447,3
Agustin Velotti,2016-0447,3
Markos Kalovelonis,2016-0447,3
Ilya Ivashka,2016-0447,2
Sam Barry,2016-0447,2
Riccardo Ghedin,2016-0447,2
Amir Weintraub,2016-0447,2
Vitaly Kozyukov,2016-0447,2
Frederico Ferreira Silva,2016-0447,2
Radu Albot,2016-0447,2
Adrien Bossel,2016-0447,2
Lloyd Harris,2016-0447,1
Ruan Roelofse,2016-0447,1
Saidalo Saidkarimov,2016-0447,1
Andrei Vasilevski,2016-0447,1
Marko Tepavac,2016-0447,1
Denis Matsukevitch,2016-0447,1
Jordi Samper Montana,2016-0447,1
Steven Diez,2016-0447,1
Aslan Karatsev,2016-0447,1
Denis Yevseyev,2016-0447,1
Alessandro Bega,2016-0447,1
Yasutaka Uchiyama,2016-0447,1
Timur Khabibulin,2016-0447,1
Dmitry Popko,2016-0447,1
Roman Hassanov,2016-0447,1
Kirill Komarov,2016-0447,1
Alessandro Giannessi,2016-0448,5
Dustin Brown,2016-0448,4
Vladimir Ivanov,2016-0448,3
Petr Michnev,2016-0448,3
Jonathan Eysseric,2016-0448,3
Julian Reister,2016-0448,3
Constant Lestienne,2016-0448,3
Peter Torebko,2016-0448,2
Marcin Gawron,2016-0448,2
Stefano Napolitano,2016-0448,2
Jonas Luetjen,2016-0448,2
Alexandar Lazov,2016-0448,2
Marco Cecchinato,2016-0448,2
Albert Montanes,2016-0448,2
Salvatore Caruso,2016-0448,2
Casper Ruud,2016-0448,1
Szymon Walkow,2016-0448,1
Zdenek Kolar,2016-0448,1
George Von Massow,2016-0448,1
Wesley Koolhof,2016-0448,1
Maxime Tabatruong,2016-0448,1
Mathias Bourgue,2016-0448,1
Akira Santillan,2016-0448,1
Inigo Cervantes Huegun,2016-0448,1
Adrian Andrzejczuk,2016-0448,1
Alexey Vatutin,2016-0448,1
Fredrik Ask,2016-0448,1
Jerzy Janowicz,2016-0448,1
Tim Puetz,2016-0448,1
Novak Djokovic,2016-0451,5
Rafael Nadal,2016-0451,4
Kyle Edmund,2016-0451,4
Tomas Berdych,2016-0451,3
Illya Marchenko,2016-0451,3
Leonardo Mayer,2016-0451,2
Benjamin Becker,2016-0451,2
Aslan Karatsev,2016-0451,2
Jeremy Chardy,2016-0451,2
Andrey Kuznetsov,2016-0451,2
Dustin Brown,2016-0451,2
Robin Haase,2016-0451,1
Daniel Munoz de la Nava,2016-0451,1
Radu Albot,2016-0451,1
Ricardas Berankis,2016-0451,1
Damir Dzumhur,2016-0451,1
Michael Berrer,2016-0451,1
Pablo Andujar,2016-0451,1
Fernando Verdasco,2016-0451,1
Paul Henri Mathieu,2016-0451,1
Teymuraz Gabashvili,2016-0451,1
Mirza Basic,2016-0451,1
Lukas Lacko,2016-0451,1
Nikoloz Basilashvili,2016-0460,5
Yannik Reuter,2016-0460,4
Jan Lennard Struff,2016-0460,4
Peter Torebko,2016-0460,3
Kevin Krawietz,2016-0460,3
Albert Montanes,2016-0460,3
Andreas Beck,2016-0460,3
Jozef Kovalik,2016-0460,3
Henri Laaksonen,2016-0460,3
Florian Mayer,2016-0460,2
Jose Pereira,2016-0460,2
Igor Sijsling,2016-0460,2
Sumit Nagal,2016-0460,2
Carlos Berlocq,2016-0460,2
Jan Choinski,2016-0460,2
Laslo Djere,2016-0460,1
Marsel Ilhan,2016-0460,1
Franko Skugor,2016-0460,1
Frances Tiafoe,2016-0460,1
Maximilian Marterer,2016-0460,1
Yannick Maden,2016-0460,1
Cristian Garin,2016-0460,1
Blaz Rola,2016-0460,1
Edoardo Eremin,2016-0460,1
Artem Smirnov,2016-0460,1
Dominik Boehler,2016-0460,1
Ante Pavic,2016-0460,1
Arthur De Greef,2016-0460,1
Evgeny Karlovskiy,2016-0460,1
Renzo Olivo,2016-0460,1
Nicolas Kicker,2016-0460,1
Cameron Norrie,2016-0467,6
Eric Quigley,2016-0467,5
Daniel Evans,2016-0467,5
Raymond Sarmiento,2016-0467,4
Bjorn Fratangelo,2016-0467,3
Evan King,2016-0467,2
Marinko Matosevic,2016-0467,2
John Lamble,2016-0467,2
James Mcgee,2016-0467,2
Tucker Vorster,2016-0467,1
Erik Crepaldi,2016-0467,1
Dean Obrien,2016-0467,1
Benjamin Mitchell,2016-0467,1
Mackenzie McDonald,2016-0467,1
Emilio Gomez,2016-0467,1
Ernesto Escobedo,2016-0467,1
Clay Thompson,2016-0467,1
Alexios Halebian,2016-0467,1
Mitchell Krueger,2016-0467,1
Sekou Bangoura,2016-0467,1
Ruan Roelofse,2016-0467,1
Stan Wawrinka,2016-0495,5
Marcos Baghdatis,2016-0495,4
Nick Kyrgios,2016-0495,3
Feliciano Lopez,2016-0495,3
Thomas Fabbiano,2016-0495,3
Franko Skugor,2016-0495,3
Lucas Pouille,2016-0495,2
Tomas Berdych,2016-0495,2
Philipp Kohlschreiber,2016-0495,2
Novak Djokovic,2016-0495,2
Mikhail Youzhny,2016-0495,2
Roberto Bautista Agut,2016-0495,2
Kyle Edmund,2016-0495,1
Ruben Bemelmans,2016-0495,1
Borna Coric,2016-0495,1
Vasek Pospisil,2016-0495,1
Hyeon Chung,2016-0495,1
Lukas Rosol,2016-0495,1
Mikhail Kukushkin,2016-0495,1
Ivan Dodig,2016-0495,1
Nikoloz Basilashvili,2016-0495,1
Malek Jaziri,2016-0495,1
Nick Kyrgios,2016-0496,5
Benoit Paire,2016-0496,3
Vincent Millot,2016-0496,3
Marin Cilic,2016-0496,3
Mischa Zverev,2016-0496,3
Andrey Kuznetsov,2016-0496,2
Kenny De Schepper,2016-0496,2
David Goffin,2016-0496,2
Julien Benneteau,2016-0496,2
Tomas Berdych,2016-0496,2
Quentin Halys,2016-0496,1
Alexander Zverev,2016-0496,1
David Guez,2016-0496,1
Peter Gojowczyk,2016-0496,1
Richard Gasquet,2016-0496,1
Sergiy Stakhovsky,2016-0496,1
Marsel Ilhan,2016-0496,1
Robin Haase,2016-0496,1
Teymuraz Gabashvili,2016-0496,1
Ernests Gulbis,2016-0496,1
Tristan Lamasine,2016-0496,1
Stan Wawrinka,2016-0496,1
Sam Querrey,2016-0499,5
Rajeev Ram,2016-0499,4
Tatsuma Ito,2016-0499,3
John Patrick Smith,2016-0499,3
Juan Martin del Potro,2016-0499,3
Grigor Dimitrov,2016-0499,3
Dennis Novikov,2016-0499,2
Tim Smyczek,2016-0499,2
Adrian Mannarino,2016-0499,2
Radu Albot,2016-0499,2
Jeremy Chardy,2016-0499,2
Benjamin Becker,2016-0499,2
Yoshihito Nishioka,2016-0499,1
Austin Krajicek,2016-0499,1
Damir Dzumhur,2016-0499,1
Alejandro Falla,2016-0499,1
Noah Rubin,2016-0499,1
Luca Vanni,2016-0499,1
Bjorn Fratangelo,2016-0499,1
Steve Johnson,2016-0499,1
Illya Marchenko,2016-0499,1
Donald Young,2016-0499,1
Florian Mayer,2016-0500,5
Alexander Zverev,2016-0500,4
Dominic Thiem,2016-0500,3
Yuichi Sugita,2016-0500,3
Benjamin Becker,2016-0500,3
Roger Federer,2016-0500,3
Sergiy Stakhovsky,2016-0500,3
David Goffin,2016-0500,2
Andreas Seppi,2016-0500,2
Ernests Gulbis,2016-0500,2
Marcos Baghdatis,2016-0500,2
Philipp Kohlschreiber,2016-0500,2
Kei Nishikori,2016-0500,1
Rajeev Ram,2016-0500,1
Peter Gojowczyk,2016-0500,1
Dustin Brown,2016-0500,1
Ivo Karlovic,2016-0500,1
Malek Jaziri,2016-0500,1
Teymuraz Gabashvili,2016-0500,1
Robin Haase,2016-0500,1
Tatsuma Ito,2016-0500,1
Dominic Thiem,2016-0506,5
Nicolas Almagro,2016-0506,4
Gastao Elias,2016-0506,3
Paolo Lorenzi,2016-0506,2
Facundo Bagnis,2016-0506,2
Albert Montanes,2016-0506,2
Dusan Lajovic,2016-0506,2
David Ferrer,2016-0506,2
Marco Cecchinato,2016-0506,2
Rafael Nadal,2016-0506,2
Pablo Cuevas,2016-0506,2
Guilherme Clezar,2016-0506,1
Jo-Wilfried Tsonga,2016-0506,1
Diego Schwartzman,2016-0506,1
Juan Monaco,2016-0506,1
Facundo Arguello,2016-0506,1
Leonardo Mayer,2016-0506,1
Santiago Giraldo,2016-0506,1
Filippo Volandri,2016-0506,1
Federico Delbonis,2016-0506,1
Blaz Rola,2016-0506,1
Renzo Olivo,2016-0506,1
Thomaz Bellucci,2016-0526,5
Inigo Cervantes Huegun,2016-0526,4
Cedrik Marcel Stebe,2016-0526,3
Ante Pavic,2016-0526,3
Teymuraz Gabashvili,2016-0526,3
Tobias Kamke,2016-0526,3
Juan Ignacio Galarza,2016-0526,2
Radu Albot,2016-0526,2
Mischa Zverev,2016-0526,2
Taro Daniel,2016-0526,2
Nikoloz Basilashvili,2016-0526,2
Gianluca Mager,2016-0526,1
Karen Khachanov,2016-0526,1
Sergey Betov,2016-0526,1
Sadio Doumbia,2016-0526,1
Florian Mayer,2016-0526,1
Nils Langer,2016-0526,1
Sumit Nagal,2016-0526,1
Michael Linzer,2016-0526,1
Lukas Ruepke,2016-0526,1
Nico Matic,2016-0526,1
Axel Michon,2016-0526,1
Norbert Gombos,2016-0526,1
Facundo Bagnis,2016-0526,1
Jan Lennard Struff,2016-0526,1
Oceane Dodin,2016-0528,5
Dominika Cibulkova,2016-0528,5
Sara Sorribes Tormo,2016-0528,4
Viktorija Golubic,2016-0528,4
Kristyna Pliskova,2016-0528,3
Carla Suarez Navarro,2016-0528,3
Mandy Minella,2016-0528,3
Madison Keys,2016-0528,3
Denisa Allertova,2016-0528,2
Garbine Muguruza,2016-0528,2
Anastasia Pavlyuchenkova,2016-0528,2
Richel Hogenkamp,2016-0528,2
Stefanie Voegele,2016-0528,2
Tamara Korpatsch,2016-0528,2
Daniela Hantuchova,2016-0528,2
Ekaterina Alexandrova,2016-0528,1
Julia Goerges,2016-0528,1
Amra Sadikovic,2016-0528,1
Misaki Doi,2016-0528,1
Anna Kalinskaya,2016-0528,1
Monica Niculescu,2016-0528,1
Sorana Cirstea,2016-0528,1
Patty Schnyder,2016-0528,1
Viktoriya Tomova,2016-0528,1
Ana Bogdan,2016-0528,1
Julia Boserup,2016-0528,1
Carina Witthoeft,2016-0528,1
Annika Beck,2016-0528,1
Kirsten Flipkens,2016-0528,1
Anett Kontaveit,2016-0528,1
Pablo Cuevas,2016-0533,4
Gastao Elias,2016-0533,4
Pablo Carreno Busta,2016-0533,4
Facundo Bagnis,2016-0533,3
Inigo Cervantes Huegun,2016-0533,3
Roberto Carballes Baena,2016-0533,3
Dusan Lajovic,2016-0533,3
Blaz Rola,2016-0533,3
Thiago Monteiro,2016-0533,2
Maximo Gonzalez,2016-0533,2
Daniel Munoz de la Nava,2016-0533,1
Federico Delbonis,2016-0533,1
Gianluca Naso,2016-0533,1
Santiago Giraldo,2016-0533,1
Daniel Gimeno Traver,2016-0533,1
Facundo Arguello,2016-0533,1
Hans Podlipnik Castillo,2016-0533,1
Diego Schwartzman,2016-0533,1
Diego Schwartzman,2016-0544,5
Rogerio Dutra Silva,2016-0544,4
Cristian Garin,2016-0544,3
Joao Menezes,2016-0544,3
Carlos Berlocq,2016-0544,3
Andres Molteni,2016-0544,3
Nicolas Kicker,2016-0544,2
Nicolas Jarry,2016-0544,2
Michael Linzer,2016-0544,2
Rodrigo Arus,2016-0544,2
Inigo Cervantes Huegun,2016-0544,2
Nicolas Almagro,2016-0544,2
Horacio Zeballos,2016-0544,2
Tomas Lipovsek Puches,2016-0544,1
Ricardo Hocevar,2016-0544,1
Facundo Mena,2016-0544,1
Juan Ignacio Londero,2016-0544,1
Federico Coria,2016-0544,1
Dario Acosta,2016-0544,1
Pedro Sakamoto,2016-0544,1
Bastian Malla,2016-0544,1
Marcelo Zormann Da Silva,2016-0544,1
Caio Zampieri,2016-0544,1
Arthur De Greef,2016-0544,1
Guido Andreozzi,2016-0544,1
Marton Fucsovics,2016-0558,7
Mikhail Kukushkin,2016-0558,5
Joao Souza,2016-0558,4
Karen Khachanov,2016-0558,3
Inigo Cervantes Huegun,2016-0558,3
Marcelo Demoliner,2016-0558,3
Juan Ignacio Londero,2016-0558,3
Marcelo Arevalo,2016-0558,2
Ricardas Berankis,2016-0558,2
Jaroslav Pospisil,2016-0558,2
Dmitry Popko,2016-0558,2
Lukas Rosol,2016-0558,2
Adam Pavlasek,2016-0558,2
Jiri Vesely,2016-0558,2
Miki Jankovic,2016-0558,2
Hans Podlipnik Castillo,2016-0558,1
Elias Ymer,2016-0558,1
Guido Andreozzi,2016-0558,1
Rogerio Dutra Silva,2016-0558,1
Jan Mertl,2016-0558,1
Dominik Kellovsky,2016-0558,1
Aldin Setkic,2016-0558,1
Alessandro Giannessi,2016-0558,1
Janko Tipsarevic,2016-0558,1
Tomas Papik,2016-0558,1
Nicolas Jarry,2016-0558,1
Vaclav Safranek,2016-0558,1
Lucas Gomez,2016-0558,1
Patrik Fabian,2016-0558,1
Gonzalo Lama,2016-0558,1
Alexander Zverev,2016-0568,5
Alexandre Sidorenko,2016-0568,3
Daniil Medvedev,2016-0568,3
Stan Wawrinka,2016-0568,3
Radu Albot,2016-0568,2
Roberto Bautista Agut,2016-0568,2
Mischa Zverev,2016-0568,2
Viktor Troicki,2016-0568,2
Joao Sousa,2016-0568,2
Mikhail Youzhny,2016-0568,2
Paolo Lorenzi,2016-0568,2
Tomas Berdych,2016-0568,2
Andrey Rublev,2016-0568,1
Teymuraz Gabashvili,2016-0568,1
Lukas Rosol,2016-0568,1
Ricardas Berankis,2016-0568,1
Alexander Kudryavtsev,2016-0568,1
Dusan Lajovic,2016-0568,1
Ante Pavic,2016-0568,1
Jan Mertl,2016-0568,1
Andrey Kuznetsov,2016-0568,1
Adam Pavlasek,2016-0600,5
Edoardo Eremin,2016-0600,4
Stephane Robert,2016-0600,4
Lenny Hampel,2016-0600,3
Dennis Novak,2016-0600,3
Zdenek Kolar,2016-0600,3
Jozef Kovalik,2016-0600,3
Dzmitry Zhyrmont,2016-0600,3
Alex Molcan,2016-0600,2
Rogerio Dutra Silva,2016-0600,2
Yannick Maden,2016-0600,2
Cedrik Marcel Stebe,2016-0600,2
Martin Blasko,2016-0600,2
Andreas Beck,2016-0600,2
Lukas Rosol,2016-0600,2
Jurgen Zopp,2016-0600,2
Johannes Haerteis,2016-0600,1
Hans Podlipnik Castillo,2016-0600,1
Tim Van Rijthoven,2016-0600,1
Lucas Gomez,2016-0600,1
Lorenzo Sonego,2016-0600,1
Maximilian Marterer,2016-0600,1
Gleb Sakharov,2016-0600,1
Gerald Melzer,2016-0600,1
Nils Langer,2016-0600,1
Norbert Gombos,2016-0600,1
Marton Fucsovics,2016-0600,1
Lukas Dlouhy,2016-0600,1
Tomislav Brkic,2016-0600,1
Uladzimir Ignatik,2016-0600,1
Nicolas Barrientos,2016-0600,1
Johanna Larsson,2016-0602,5
Anastasija Sevastova,2016-0602,4
Ana Konjuh,2016-0602,4
Elina Svitolina,2016-0602,4
Agnieszka Radwanska,2016-0602,4
Anett Kontaveit,2016-0602,3
Nicole Gibbs,2016-0602,3
Annika Beck,2016-0602,3
Kirsten Flipkens,2016-0602,3
Evgeniya Rodina,2016-0602,3
Louisa Chirico,2016-0602,3
Petra Kvitova,2016-0602,3
Maria Sakkari,2016-0602,3
Elena Vesnina,2016-0602,2
Kayla Day,2016-0602,2
Camila Giorgi,2016-0602,2
Lesia Tsurenko,2016-0602,2
Ekaterina Makarova,2016-0602,2
Carina Witthoeft,2016-0602,1
Shelby Rogers,2016-0602,1
Nao Hibino,2016-0602,1
Lara Arruabarrena,2016-0602,1
Jelena Ostapenko,2016-0602,1
Caroline Garcia,2016-0602,1
Mona Barthel,2016-0602,1
Cagla Buyukakcay,2016-0602,1
Eugenie Bouchard,2016-0602,1
Kateryna Bondarenko,2016-0602,1
Mirjana Lucic,2016-0602,1
Danielle Rose Collins,2016-0602,1
Varvara Lepchenko,2016-0602,1
Kateryna Kozlova,2016-0602,1
Sorana Cirstea,2016-0602,1
Roberta Vinci,2016-0602,1
Radu Albot,2016-0603,5
Konstantin Kravchuk,2016-0603,4
Anton Zaitsev,2016-0603,4
Duck Hee Lee,2016-0603,3
Dzmitry Zhyrmont,2016-0603,3
Alessandro Bega,2016-0603,3
Ti Chen,2016-0603,3
Nikola Milojevic,2016-0603,3
Dmitry Popko,2016-0603,2
Vitaly Kozyukov,2016-0603,2
Ilya Ivashka,2016-0603,2
Alexander Kudryavtsev,2016-0603,2
Markos Kalovelonis,2016-0603,2
Andrei Vasilevski,2016-0603,2
Yaraslau Shyla,2016-0603,2
Shuichi Sekiguchi,2016-0603,2
Timur Khabibulin,2016-0603,1
Miki Jankovic,2016-0603,1
Sharobiddin Abzalov,2016-0603,1
Julien Dubail,2016-0603,1
Sadio Doumbia,2016-0603,1
Blaz Kavcic,2016-0603,1
Saidalo Saidkarimov,2016-0603,1
Mikhail Elgin,2016-0603,1
Batyr Sapaev,2016-0603,1
Toshihide Matsui,2016-0603,1
Daniiar Duldaev,2016-0603,1
Luca Margaroli,2016-0603,1
Andy Murray,2016-0605,5
Novak Djokovic,2016-0605,4
Milos Raonic,2016-0605,2
Dominic Thiem,2016-0605,1
Stan Wawrinka,2016-0605,1
Marin Cilic,2016-0605,1
Kei Nishikori,2016-0605,1
Henri Laaksonen,2016-0637,5
Bradley Klahn,2016-0637,5
Marcos Giron,2016-0637,4
Ruben Bemelmans,2016-0637,4
Ryan Shane,2016-0637,3
Christopher Eubanks,2016-0637,3
Jared Donaldson,2016-0637,3
Michael Mmoh,2016-0637,2
Dragos Constantin Ignat,2016-0637,2
Brian Baker,2016-0637,2
Ruan Roelofse,2016-0637,2
Daniel Cox,2016-0637,2
Gui Gomes,2016-0637,1
Kevin King,2016-0637,1
Herkko Pollanen,2016-0637,1
Tennys Sandgren,2016-0637,1
Tucker Vorster,2016-0637,1
Stefan Kozlov,2016-0637,1
Reilly Opelka,2016-0637,1
Jared Hiltzik,2016-0637,1
Mitchell Krueger,2016-0637,1
Luke Bambridge,2016-0637,1
Sekou Bangoura,2016-0637,1
Liam Broady,2016-0637,1
Lauren Davis,2016-0656,6
Oceane Dodin,2016-0656,5
Tereza Martincova,2016-0656,5
Danielle Lao,2016-0656,3
Julia Boserup,2016-0656,3
Barbora Stefkova,2016-0656,2
Alla Kudryavtseva,2016-0656,2
Catherine Cartan Bellis,2016-0656,2
Amandine Hesse,2016-0656,2
Jamie Loeb,2016-0656,2
Jessica Pegula,2016-0656,2
Barbora Krejcikova,2016-0656,2
Alison Van Uytvanck,2016-0656,2
Jovana Jaksic,2016-0656,1
Evgeniya Rodina,2016-0656,1
Ekaterina Alexandrova,2016-0656,1
Eugenie Bouchard,2016-0656,1
Francoise Abanda,2016-0656,1
Samantha Crawford,2016-0656,1
Mayo Hibi,2016-0656,1
Paula Kania,2016-0656,1
Sachia Vickery,2016-0656,1
Lucie Hradecka,2016-0656,1
Alexandra Panova,2016-0656,1
Darian King,2016-0670,5
Aleksandar Vukic,2016-0670,4
Mitchell Krueger,2016-0670,4
Andrey Golubev,2016-0670,3
Erik Crepaldi,2016-0670,3
Ramkumar Ramanathan,2016-0670,3
Jose Rubin Statham,2016-0670,3
Lloyd Glasspool,2016-0670,2
Evan King,2016-0670,2
Stefan Kozlov,2016-0670,2
Brydan Klein,2016-0670,2
Hiroki Moriya,2016-0670,2
Winston Lin,2016-0670,1
Ryan Haviland,2016-0670,1
Peter Kobelt,2016-0670,1
Cameron Norrie,2016-0670,1
John Patrick Smith,2016-0670,1
Tim Kopinski,2016-0670,1
Nicolas Meister,2016-0670,1
Damon Gooch,2016-0670,1
Eric Quigley,2016-0670,1
Finn Tearney,2016-0670,1
Daniel Nguyen,2016-0670,1
Sekou Bangoura,2016-0670,1
Thai Son Kwiatkowski,2016-0670,1
Raleigh Smith,2016-0670,1
Robin Haase,2016-0686,5
Adam Pavlasek,2016-0686,4
Peter Torebko,2016-0686,3
Constant Lestienne,2016-0686,3
Yannik Reuter,2016-0686,3
Boy Westerhof,2016-0686,2
Pedro Sousa,2016-0686,2
Antoine Hoang,2016-0686,2
Tallon Griekspoor,2016-0686,2
Juan Ignacio Galarza,2016-0686,2
George Von Massow,2016-0686,2
Alexey Vatutin,2016-0686,2
Robert Willekes Macdonald,2016-0686,1
Stefanos Tsitsipas,2016-0686,1
Gibril Diarra,2016-0686,1
Dino Marcan,2016-0686,1
Jesse Huta Galung,2016-0686,1
Facundo Bagnis,2016-0686,1
Kamil Majchrzak,2016-0686,1
Botic van de Zandschulp,2016-0686,1
Gleb Sakharov,2016-0686,1
Cedric Willems,2016-0686,1
Tom Schonenberg,2016-0686,1
Pedja Krstin,2016-0686,1
Inigo Cervantes Huegun,2016-0686,1
Quentin Halys,2016-0692,5
James Mcgee,2016-0692,5
Stefan Kozlov,2016-0692,4
Frances Tiafoe,2016-0692,4
Sekou Bangoura,2016-0692,3
Ryan Harrison,2016-0692,3
James Ward,2016-0692,2
Emilio Gomez,2016-0692,2
Noah Rubin,2016-0692,2
Donald Young,2016-0692,2
Blake Mott,2016-0692,1
Peter Polansky,2016-0692,1
Nikoloz Basilashvili,2016-0692,1
Daniil Medvedev,2016-0692,1
Giovanni Lapentti,2016-0692,1
Mitchell Krueger,2016-0692,1
Andrew Carter,2016-0692,1
Calvin Hemery,2016-0692,1
Brian Baker,2016-0692,1
Tomas Lipovsek Puches,2016-0692,1
Marc Polmans,2016-0692,1
Roman Safiullin,2016-0692,1
Gerald Melzer,2016-0692,1
Kyle Edmund,2016-0695,5
Daniel Evans,2016-0695,4
Mikhail Vaks,2016-0695,4
Marinko Matosevic,2016-0695,4
Clay Thompson,2016-0695,3
Tatsuma Ito,2016-0695,3
Tim Smyczek,2016-0695,3
Eric Quigley,2016-0695,3
Frances Tiafoe,2016-0695,2
Nicolas Meister,2016-0695,2
Grega Zemlja,2016-0695,2
Benjamin Becker,2016-0695,2
Ryan Haviland,2016-0695,2
Yannick Hanfmann,2016-0695,2
Dane Webb,2016-0695,1
Bjorn Fratangelo,2016-0695,1
John Patrick Smith,2016-0695,1
Ryan Harrison,2016-0695,1
Nick Chappell,2016-0695,1
Christian Harrison,2016-0695,1
Ruben Gonzales,2016-0695,1
Alex Rybakov,2016-0695,1
James Mcgee,2016-0695,1
Marco Trungelliti,2016-0695,1
Nicolas Barrientos,2016-0695,1
Ernesto Escobedo,2016-0695,1
Henri Laaksonen,2016-0695,1
Gianluigi Quinzi,2016-0695,1
Jakob Sude,2016-0695,1
Johanna Konta,2016-0703,4
Venus Williams,2016-0703,3
Ana Bogdan,2016-0703,3
Sachia Vickery,2016-0703,3
Alison Riske,2016-0703,3
